poly 3070 || [(4, 0), (1, 0), (0, 0), (1, 2), (2, 3)] || area : -12.500000 ||[4, 1, 0, 11, 17] 
poly 3071 || [(4, 1), (1, 0), (0, 0), (1, 2), (2, 3)] || area : -11.000000 ||[9, 1, 0, 11, 17] 
poly 3072 || [(1, 0), (0, 0), (1, 2), (2, 3), (4, 2)] || area : -6.500000 ||[1, 0, 11, 17, 14] 
poly 3073 || [(1, 0), (0, 0), (1, 2), (1, 3), (2, 3)] || area : -4.000000 ||[1, 0, 11, 16, 17] 
poly 3074 || [(1, 0), (0, 0), (1, 2), (2, 3), (3, 3)] || area : -5.000000 ||[1, 0, 11, 17, 18] 
poly 3075 || [(1, 0), (0, 0), (1, 2), (2, 3), (4, 3)] || area : -6.500000 ||[1, 0, 11, 17, 19] 
poly 3076 || [(1, 0), (0, 0), (0, 4), (1, 2), (2, 3)] || area : -5.500000 ||[1, 0, 20, 11, 17] 
poly 3077 || [(1, 0), (0, 0), (1, 2), (1, 4), (2, 3)] || area : -4.500000 ||[1, 0, 11, 21, 17] 
poly 3078 || [(1, 0), (0, 0), (1, 2), (2, 4), (2, 3)] || area : -4.000000 ||[1, 0, 11, 22, 17] 
poly 3079 || [(1, 0), (0, 0), (1, 2), (2, 3), (3, 4)] || area : -5.000000 ||[1, 0, 11, 17, 23] 
poly 3080 || [(1, 0), (0, 0), (1, 2), (2, 3), (4, 4)] || area : -6.500000 ||[1, 0, 11, 17, 24] 
poly 3081 || [(4, 0), (1, 0), (0, 0), (1, 2), (3, 3)] || area : -13.500000 ||[4, 1, 0, 11, 18] 
poly 3082 || [(4, 1), (1, 0), (0, 0), (1, 2), (3, 3)] || area : -11.000000 ||[9, 1, 0, 11, 18] 
poly 3083 || [(1, 0), (0, 0), (1, 2), (3, 3), (2, 2)] || area : -3.500000 ||[1, 0, 11, 18, 12] 
poly 3084 || [(1, 0), (0, 0), (1, 2), (3, 3), (4, 2)] || area : -6.500000 ||[1, 0, 11, 18, 14] 
poly 3085 || [(1, 0), (0, 0), (1, 2), (3, 3), (4, 3)] || area : -6.000000 ||[1, 0, 11, 18, 19] 
poly 3086 || [(1, 0), (0, 0), (0, 4), (1, 2), (3, 3)] || area : -6.500000 ||[1, 0, 20, 11, 18] 
poly 3087 || [(1, 0), (0, 0), (1, 2), (1, 4), (3, 3)] || area : -6.500000 ||[1, 0, 11, 21, 18] 
poly 3088 || [(1, 0), (0, 0), (1, 2), (2, 4), (3, 3)] || area : -6.000000 ||[1, 0, 11, 22, 18] 
poly 3089 || [(1, 0), (0, 0), (1, 2), (3, 4), (3, 3)] || area : -5.500000 ||[1, 0, 11, 23, 18] 
poly 3090 || [(1, 0), (0, 0), (1, 2), (3, 3), (4, 4)] || area : -5.500000 ||[1, 0, 11, 18, 24] 
poly 3091 || [(4, 0), (1, 0), (0, 0), (2, 2), (3, 2)] || area : -9.000000 ||[4, 1, 0, 12, 13] 
poly 3092 || [(1, 0), (0, 0), (2, 2), (3, 2), (4, 1)] || area : -4.500000 ||[1, 0, 12, 13, 9] 
poly 3093 || [(1, 0), (0, 0), (2, 2), (3, 2), (4, 2)] || area : -4.000000 ||[1, 0, 12, 13, 14] 
poly 3094 || [(1, 0), (0, 0), (0, 3), (2, 2), (3, 2)] || area : -6.000000 ||[1, 0, 15, 12, 13] 
poly 3095 || [(1, 0), (0, 0), (1, 3), (2, 2), (3, 2)] || area : -5.000000 ||[1, 0, 16, 12, 13] 
poly 3096 || [(1, 0), (0, 0), (2, 3), (2, 2), (3, 2)] || area : -4.000000 ||[1, 0, 17, 12, 13] 
poly 3097 || [(1, 0), (0, 0), (2, 2), (3, 3), (3, 2)] || area : -3.500000 ||[1, 0, 12, 18, 13] 
poly 3098 || [(1, 0), (0, 0), (2, 2), (4, 3), (3, 2)] || area : -3.500000 ||[1, 0, 12, 19, 13] 
poly 3099 || [(1, 0), (0, 0), (0, 4), (2, 2), (3, 2)] || area : -7.000000 ||[1, 0, 20, 12, 13] 
poly 3100 || [(1, 0), (0, 0), (1, 4), (2, 2), (3, 2)] || area : -6.000000 ||[1, 0, 21, 12, 13] 
poly 3101 || [(1, 0), (0, 0), (2, 4), (2, 2), (3, 2)] || area : -5.000000 ||[1, 0, 22, 12, 13] 
poly 3102 || [(1, 0), (0, 0), (2, 2), (3, 4), (3, 2)] || area : -4.000000 ||[1, 0, 12, 23, 13] 
poly 3103 || [(1, 0), (0, 0), (2, 2), (4, 4), (3, 2)] || area : -4.000000 ||[1, 0, 12, 24, 13] 
poly 3104 || [(4, 0), (1, 0), (0, 0), (0, 3), (2, 2)] || area : -11.000000 ||[4, 1, 0, 15, 12] 
poly 3105 || [(4, 1), (1, 0), (0, 0), (0, 3), (2, 2)] || area : -9.500000 ||[9, 1, 0, 15, 12] 
poly 3106 || [(1, 0), (0, 0), (0, 3), (2, 2), (4, 2)] || area : -7.000000 ||[1, 0, 15, 12, 14] 
poly 3107 || [(1, 0), (0, 0), (0, 3), (1, 3), (2, 2)] || area : -5.500000 ||[1, 0, 15, 16, 12] 
poly 3108 || [(1, 0), (0, 0), (0, 3), (2, 3), (2, 2)] || area : -6.000000 ||[1, 0, 15, 17, 12] 
poly 3109 || [(1, 0), (0, 0), (0, 3), (3, 3), (2, 2)] || area : -6.500000 ||[1, 0, 15, 18, 12] 
poly 3110 || [(1, 0), (0, 0), (0, 3), (2, 2), (4, 3)] || area : -7.000000 ||[1, 0, 15, 12, 19] 
poly 3111 || [(1, 0), (0, 0), (0, 3), (0, 4), (2, 2)] || area : -6.000000 ||[1, 0, 15, 20, 12] 
poly 3112 || [(1, 0), (0, 0), (0, 3), (1, 4), (2, 2)] || area : -6.500000 ||[1, 0, 15, 21, 12] 
poly 3113 || [(1, 0), (0, 0), (0, 3), (2, 4), (2, 2)] || area : -7.000000 ||[1, 0, 15, 22, 12] 
poly 3114 || [(1, 0), (0, 0), (0, 3), (3, 4), (2, 2)] || area : -7.500000 ||[1, 0, 15, 23, 12] 
poly 3115 || [(1, 0), (0, 0), (0, 3), (4, 4), (2, 2)] || area : -8.000000 ||[1, 0, 15, 24, 12] 
poly 3116 || [(4, 0), (1, 0), (0, 0), (1, 3), (2, 2)] || area : -10.000000 ||[4, 1, 0, 16, 12] 
poly 3117 || [(4, 1), (1, 0), (0, 0), (1, 3), (2, 2)] || area : -8.500000 ||[9, 1, 0, 16, 12] 
poly 3118 || [(1, 0), (0, 0), (1, 3), (2, 2), (4, 2)] || area : -6.000000 ||[1, 0, 16, 12, 14] 
poly 3119 || [(1, 0), (0, 0), (1, 3), (2, 3), (2, 2)] || area : -4.500000 ||[1, 0, 16, 17, 12] 
poly 3120 || [(1, 0), (0, 0), (1, 3), (3, 3), (2, 2)] || area : -5.000000 ||[1, 0, 16, 18, 12] 
poly 3121 || [(1, 0), (0, 0), (1, 3), (2, 2), (4, 3)] || area : -6.000000 ||[1, 0, 16, 12, 19] 
poly 3122 || [(1, 0), (0, 0), (0, 4), (1, 3), (2, 2)] || area : -6.000000 ||[1, 0, 20, 16, 12] 
poly 3123 || [(1, 0), (0, 0), (1, 3), (1, 4), (2, 2)] || area : -4.500000 ||[1, 0, 16, 21, 12] 
poly 3124 || [(1, 0), (0, 0), (1, 3), (2, 4), (2, 2)] || area : -5.000000 ||[1, 0, 16, 22, 12] 
poly 3125 || [(1, 0), (0, 0), (1, 3), (3, 4), (2, 2)] || area : -5.500000 ||[1, 0, 16, 23, 12] 
poly 3126 || [(1, 0), (0, 0), (1, 3), (4, 4), (2, 2)] || area : -6.000000 ||[1, 0, 16, 24, 12] 
poly 3127 || [(4, 0), (1, 0), (0, 0), (2, 3), (2, 2)] || area : -9.000000 ||[4, 1, 0, 17, 12] 
poly 3128 || [(4, 1), (1, 0), (0, 0), (2, 3), (2, 2)] || area : -7.500000 ||[9, 1, 0, 17, 12] 
poly 3129 || [(1, 0), (0, 0), (2, 3), (2, 2), (4, 2)] || area : -5.000000 ||[1, 0, 17, 12, 14] 
poly 3130 || [(1, 0), (0, 0), (2, 3), (2, 2), (3, 3)] || area : -4.000000 ||[1, 0, 17, 12, 18] 
poly 3131 || [(1, 0), (0, 0), (2, 3), (2, 2), (4, 3)] || area : -5.000000 ||[1, 0, 17, 12, 19] 
poly 3132 || [(1, 0), (0, 0), (0, 4), (2, 3), (2, 2)] || area : -7.000000 ||[1, 0, 20, 17, 12] 
poly 3133 || [(1, 0), (0, 0), (1, 4), (2, 3), (2, 2)] || area : -5.500000 ||[1, 0, 21, 17, 12] 
poly 3134 || [(1, 0), (0, 0), (2, 4), (2, 3), (2, 2)] || area : -4.000000 ||[1, 0, 22, 17, 12] 
poly 3135 || [(1, 0), (0, 0), (2, 3), (3, 4), (2, 2)] || area : -3.500000 ||[1, 0, 17, 23, 12] 
poly 3136 || [(1, 0), (0, 0), (2, 3), (2, 2), (4, 4)] || area : -5.000000 ||[1, 0, 17, 12, 24] 
poly 3137 || [(4, 0), (1, 0), (0, 0), (2, 2), (3, 3)] || area : -12.000000 ||[4, 1, 0, 12, 18] 
poly 3138 || [(4, 1), (1, 0), (0, 0), (2, 2), (3, 3)] || area : -9.500000 ||[9, 1, 0, 12, 18] 
poly 3139 || [(1, 0), (0, 0), (2, 2), (3, 3), (4, 2)] || area : -5.000000 ||[1, 0, 12, 18, 14] 
poly 3140 || [(1, 0), (0, 0), (2, 2), (3, 3), (4, 3)] || area : -4.500000 ||[1, 0, 12, 18, 19] 
poly 3141 || [(1, 0), (0, 0), (0, 4), (3, 3), (2, 2)] || area : -8.000000 ||[1, 0, 20, 18, 12] 
poly 3142 || [(1, 0), (0, 0), (1, 4), (3, 3), (2, 2)] || area : -6.500000 ||[1, 0, 21, 18, 12] 
poly 3143 || [(1, 0), (0, 0), (2, 4), (3, 3), (2, 2)] || area : -5.000000 ||[1, 0, 22, 18, 12] 
poly 3144 || [(1, 0), (0, 0), (3, 4), (2, 2), (3, 3)] || area : -4.000000 ||[1, 0, 23, 12, 18] 
poly 3145 || [(1, 0), (0, 0), (2, 2), (3, 3), (4, 4)] || area : -4.000000 ||[1, 0, 12, 18, 24] 
poly 3146 || [(4, 0), (1, 0), (0, 0), (0, 3), (3, 2)] || area : -12.500000 ||[4, 1, 0, 15, 13] 
poly 3147 || [(4, 1), (1, 0), (0, 0), (0, 3), (3, 2)] || area : -10.000000 ||[9, 1, 0, 15, 13] 
poly 3148 || [(1, 0), (0, 0), (0, 3), (3, 2), (4, 2)] || area : -7.500000 ||[1, 0, 15, 13, 14] 
poly 3149 || [(1, 0), (0, 0), (0, 3), (1, 3), (3, 2)] || area : -7.000000 ||[1, 0, 15, 16, 13] 
poly 3150 || [(1, 0), (0, 0), (0, 3), (2, 3), (3, 2)] || area : -7.500000 ||[1, 0, 15, 17, 13] 
poly 3151 || [(1, 0), (0, 0), (0, 3), (3, 3), (3, 2)] || area : -8.000000 ||[1, 0, 15, 18, 13] 
poly 3152 || [(1, 0), (0, 0), (0, 3), (4, 3), (3, 2)] || area : -8.500000 ||[1, 0, 15, 19, 13] 
poly 3153 || [(1, 0), (0, 0), (0, 3), (0, 4), (3, 2)] || area : -8.000000 ||[1, 0, 15, 20, 13] 
poly 3154 || [(1, 0), (0, 0), (0, 3), (1, 4), (3, 2)] || area : -8.500000 ||[1, 0, 15, 21, 13] 
poly 3155 || [(1, 0), (0, 0), (0, 3), (2, 4), (3, 2)] || area : -9.000000 ||[1, 0, 15, 22, 13] 
poly 3156 || [(1, 0), (0, 0), (0, 3), (3, 4), (3, 2)] || area : -9.500000 ||[1, 0, 15, 23, 13] 
poly 3157 || [(1, 0), (0, 0), (0, 3), (4, 4), (3, 2)] || area : -10.000000 ||[1, 0, 15, 24, 13] 
poly 3158 || [(4, 0), (1, 0), (0, 0), (1, 3), (3, 2)] || area : -11.500000 ||[4, 1, 0, 16, 13] 
poly 3159 || [(4, 1), (1, 0), (0, 0), (1, 3), (3, 2)] || area : -9.000000 ||[9, 1, 0, 16, 13] 
poly 3160 || [(1, 0), (0, 0), (1, 3), (3, 2), (4, 2)] || area : -6.500000 ||[1, 0, 16, 13, 14] 
poly 3161 || [(1, 0), (0, 0), (1, 3), (2, 3), (3, 2)] || area : -6.000000 ||[1, 0, 16, 17, 13] 
poly 3162 || [(1, 0), (0, 0), (1, 3), (3, 3), (3, 2)] || area : -6.500000 ||[1, 0, 16, 18, 13] 
poly 3163 || [(1, 0), (0, 0), (1, 3), (4, 3), (3, 2)] || area : -7.000000 ||[1, 0, 16, 19, 13] 
poly 3164 || [(1, 0), (0, 0), (0, 4), (1, 3), (3, 2)] || area : -7.500000 ||[1, 0, 20, 16, 13] 
poly 3165 || [(1, 0), (0, 0), (1, 3), (1, 4), (3, 2)] || area : -6.500000 ||[1, 0, 16, 21, 13] 
poly 3166 || [(1, 0), (0, 0), (1, 3), (2, 4), (3, 2)] || area : -7.000000 ||[1, 0, 16, 22, 13] 
poly 3167 || [(1, 0), (0, 0), (1, 3), (3, 4), (3, 2)] || area : -7.500000 ||[1, 0, 16, 23, 13] 
poly 3168 || [(1, 0), (0, 0), (1, 3), (4, 4), (3, 2)] || area : -8.000000 ||[1, 0, 16, 24, 13] 
poly 3169 || [(4, 0), (1, 0), (0, 0), (2, 3), (3, 2)] || area : -10.500000 ||[4, 1, 0, 17, 13] 
poly 3170 || [(4, 1), (1, 0), (0, 0), (2, 3), (3, 2)] || area : -8.000000 ||[9, 1, 0, 17, 13] 
poly 3171 || [(1, 0), (0, 0), (2, 3), (3, 2), (4, 2)] || area : -5.500000 ||[1, 0, 17, 13, 14] 
poly 3172 || [(1, 0), (0, 0), (2, 3), (3, 3), (3, 2)] || area : -5.000000 ||[1, 0, 17, 18, 13] 
poly 3173 || [(1, 0), (0, 0), (2, 3), (4, 3), (3, 2)] || area : -5.500000 ||[1, 0, 17, 19, 13] 
poly 3174 || [(1, 0), (0, 0), (0, 4), (2, 3), (3, 2)] || area : -8.500000 ||[1, 0, 20, 17, 13] 
poly 3175 || [(1, 0), (0, 0), (1, 4), (2, 3), (3, 2)] || area : -7.000000 ||[1, 0, 21, 17, 13] 
poly 3176 || [(1, 0), (0, 0), (2, 4), (2, 3), (3, 2)] || area : -5.500000 ||[1, 0, 22, 17, 13] 
poly 3177 || [(1, 0), (0, 0), (2, 3), (3, 4), (3, 2)] || area : -5.500000 ||[1, 0, 17, 23, 13] 
poly 3178 || [(1, 0), (0, 0), (2, 3), (4, 4), (3, 2)] || area : -6.000000 ||[1, 0, 17, 24, 13] 
poly 3179 || [(4, 0), (1, 0), (0, 0), (3, 3), (3, 2)] || area : -9.500000 ||[4, 1, 0, 18, 13] 
poly 3180 || [(4, 1), (1, 0), (0, 0), (3, 3), (3, 2)] || area : -7.000000 ||[9, 1, 0, 18, 13] 
poly 3181 || [(1, 0), (0, 0), (3, 3), (3, 2), (4, 2)] || area : -4.500000 ||[1, 0, 18, 13, 14] 
poly 3182 || [(1, 0), (0, 0), (3, 3), (4, 3), (3, 2)] || area : -4.000000 ||[1, 0, 18, 19, 13] 
poly 3183 || [(1, 0), (0, 0), (0, 4), (3, 3), (3, 2)] || area : -9.500000 ||[1, 0, 20, 18, 13] 
poly 3184 || [(1, 0), (0, 0), (1, 4), (3, 3), (3, 2)] || area : -8.000000 ||[1, 0, 21, 18, 13] 
poly 3185 || [(1, 0), (0, 0), (2, 4), (3, 3), (3, 2)] || area : -6.500000 ||[1, 0, 22, 18, 13] 
poly 3186 || [(1, 0), (0, 0), (3, 4), (3, 3), (3, 2)] || area : -5.000000 ||[1, 0, 23, 18, 13] 
poly 3187 || [(1, 0), (0, 0), (3, 3), (4, 4), (3, 2)] || area : -4.000000 ||[1, 0, 18, 24, 13] 
poly 3188 || [(4, 0), (1, 0), (0, 0), (0, 3), (1, 3)] || area : -13.500000 ||[4, 1, 0, 15, 16] 
poly 3189 || [(4, 1), (1, 0), (0, 0), (0, 3), (1, 3)] || area : -13.000000 ||[9, 1, 0, 15, 16] 
poly 3190 || [(1, 0), (0, 0), (0, 3), (1, 3), (4, 2)] || area : -8.500000 ||[1, 0, 15, 16, 14] 
poly 3191 || [(1, 0), (0, 0), (0, 3), (1, 3), (2, 3)] || area : -6.000000 ||[1, 0, 15, 16, 17] 
poly 3192 || [(1, 0), (0, 0), (0, 3), (1, 3), (3, 3)] || area : -7.500000 ||[1, 0, 15, 16, 18] 
poly 3193 || [(1, 0), (0, 0), (0, 3), (1, 3), (4, 3)] || area : -9.000000 ||[1, 0, 15, 16, 19] 
poly 3194 || [(1, 0), (0, 0), (0, 3), (0, 4), (1, 3)] || area : -5.000000 ||[1, 0, 15, 20, 16] 
poly 3195 || [(1, 0), (0, 0), (0, 3), (1, 4), (1, 3)] || area : -5.000000 ||[1, 0, 15, 21, 16] 
poly 3196 || [(1, 0), (0, 0), (0, 3), (1, 3), (2, 4)] || area : -6.500000 ||[1, 0, 15, 16, 22] 
poly 3197 || [(1, 0), (0, 0), (0, 3), (1, 3), (3, 4)] || area : -8.000000 ||[1, 0, 15, 16, 23] 
poly 3198 || [(1, 0), (0, 0), (0, 3), (1, 3), (4, 4)] || area : -9.500000 ||[1, 0, 15, 16, 24] 
poly 3199 || [(4, 0), (1, 0), (0, 0), (0, 3), (2, 3)] || area : -15.000000 ||[4, 1, 0, 15, 17] 
poly 3200 || [(4, 1), (1, 0), (0, 0), (0, 3), (2, 3)] || area : -13.500000 ||[9, 1, 0, 15, 17] 
poly 3201 || [(1, 0), (0, 0), (0, 3), (2, 3), (4, 2)] || area : -9.000000 ||[1, 0, 15, 17, 14] 
poly 3202 || [(1, 0), (0, 0), (0, 3), (2, 3), (3, 3)] || area : -7.500000 ||[1, 0, 15, 17, 18] 
poly 3203 || [(1, 0), (0, 0), (0, 3), (2, 3), (4, 3)] || area : -9.000000 ||[1, 0, 15, 17, 19] 
poly 3204 || [(1, 0), (0, 0), (0, 3), (0, 4), (2, 3)] || area : -7.000000 ||[1, 0, 15, 20, 17] 
poly 3205 || [(1, 0), (0, 0), (0, 3), (1, 4), (2, 3)] || area : -7.000000 ||[1, 0, 15, 21, 17] 
poly 3206 || [(1, 0), (0, 0), (0, 3), (2, 4), (2, 3)] || area : -7.000000 ||[1, 0, 15, 22, 17] 
poly 3207 || [(1, 0), (0, 0), (0, 3), (2, 3), (3, 4)] || area : -7.500000 ||[1, 0, 15, 17, 23] 
poly 3208 || [(1, 0), (0, 0), (0, 3), (2, 3), (4, 4)] || area : -9.000000 ||[1, 0, 15, 17, 24] 
poly 3209 || [(4, 0), (1, 0), (0, 0), (0, 3), (3, 3)] || area : -16.500000 ||[4, 1, 0, 15, 18] 
poly 3210 || [(4, 1), (1, 0), (0, 0), (0, 3), (3, 3)] || area : -14.000000 ||[9, 1, 0, 15, 18] 
poly 3211 || [(1, 0), (0, 0), (0, 3), (3, 3), (4, 2)] || area : -9.500000 ||[1, 0, 15, 18, 14] 
poly 3212 || [(1, 0), (0, 0), (0, 3), (3, 3), (4, 3)] || area : -9.000000 ||[1, 0, 15, 18, 19] 
poly 3213 || [(1, 0), (0, 0), (0, 3), (0, 4), (3, 3)] || area : -9.000000 ||[1, 0, 15, 20, 18] 
poly 3214 || [(1, 0), (0, 0), (0, 3), (1, 4), (3, 3)] || area : -9.000000 ||[1, 0, 15, 21, 18] 
poly 3215 || [(1, 0), (0, 0), (0, 3), (2, 4), (3, 3)] || area : -9.000000 ||[1, 0, 15, 22, 18] 
poly 3216 || [(1, 0), (0, 0), (0, 3), (3, 4), (3, 3)] || area : -9.000000 ||[1, 0, 15, 23, 18] 
poly 3217 || [(1, 0), (0, 0), (0, 3), (4, 4), (3, 3)] || area : -9.000000 ||[1, 0, 15, 24, 18] 
poly 3218 || [(4, 0), (1, 0), (0, 0), (1, 3), (2, 3)] || area : -13.500000 ||[4, 1, 0, 16, 17] 
poly 3219 || [(4, 1), (1, 0), (0, 0), (1, 3), (2, 3)] || area : -12.000000 ||[9, 1, 0, 16, 17] 
poly 3220 || [(1, 0), (0, 0), (1, 3), (2, 3), (4, 2)] || area : -7.500000 ||[1, 0, 16, 17, 14] 
poly 3221 || [(1, 0), (0, 0), (1, 3), (2, 3), (3, 3)] || area : -6.000000 ||[1, 0, 16, 17, 18] 
poly 3222 || [(1, 0), (0, 0), (1, 3), (2, 3), (4, 3)] || area : -7.500000 ||[1, 0, 16, 17, 19] 
poly 3223 || [(1, 0), (0, 0), (0, 4), (1, 3), (2, 3)] || area : -6.500000 ||[1, 0, 20, 16, 17] 
poly 3224 || [(1, 0), (0, 0), (1, 3), (1, 4), (2, 3)] || area : -5.000000 ||[1, 0, 16, 21, 17] 
poly 3225 || [(1, 0), (0, 0), (1, 3), (2, 4), (2, 3)] || area : -5.000000 ||[1, 0, 16, 22, 17] 
poly 3226 || [(1, 0), (0, 0), (1, 3), (2, 3), (3, 4)] || area : -6.000000 ||[1, 0, 16, 17, 23] 
poly 3227 || [(1, 0), (0, 0), (1, 3), (2, 3), (4, 4)] || area : -7.500000 ||[1, 0, 16, 17, 24] 
poly 3228 || [(4, 0), (1, 0), (0, 0), (1, 3), (3, 3)] || area : -15.000000 ||[4, 1, 0, 16, 18] 
poly 3229 || [(4, 1), (1, 0), (0, 0), (1, 3), (3, 3)] || area : -12.500000 ||[9, 1, 0, 16, 18] 
poly 3230 || [(1, 0), (0, 0), (1, 3), (3, 3), (4, 2)] || area : -8.000000 ||[1, 0, 16, 18, 14] 
poly 3231 || [(1, 0), (0, 0), (1, 3), (3, 3), (4, 3)] || area : -7.500000 ||[1, 0, 16, 18, 19] 
poly 3232 || [(1, 0), (0, 0), (0, 4), (1, 3), (3, 3)] || area : -8.000000 ||[1, 0, 20, 16, 18] 
poly 3233 || [(1, 0), (0, 0), (1, 3), (1, 4), (3, 3)] || area : -7.000000 ||[1, 0, 16, 21, 18] 
poly 3234 || [(1, 0), (0, 0), (1, 3), (2, 4), (3, 3)] || area : -7.000000 ||[1, 0, 16, 22, 18] 
poly 3235 || [(1, 0), (0, 0), (1, 3), (3, 4), (3, 3)] || area : -7.000000 ||[1, 0, 16, 23, 18] 
poly 3236 || [(1, 0), (0, 0), (1, 3), (4, 4), (3, 3)] || area : -7.000000 ||[1, 0, 16, 24, 18] 
poly 3237 || [(4, 0), (1, 0), (0, 0), (2, 3), (3, 3)] || area : -13.500000 ||[4, 1, 0, 17, 18] 
poly 3238 || [(4, 1), (1, 0), (0, 0), (2, 3), (3, 3)] || area : -11.000000 ||[9, 1, 0, 17, 18] 
poly 3239 || [(1, 0), (0, 0), (2, 3), (3, 3), (2, 2)] || area : -3.500000 ||[1, 0, 17, 18, 12] 
poly 3240 || [(1, 0), (0, 0), (2, 3), (3, 3), (4, 2)] || area : -6.500000 ||[1, 0, 17, 18, 14] 
poly 3241 || [(1, 0), (0, 0), (2, 3), (3, 3), (4, 3)] || area : -6.000000 ||[1, 0, 17, 18, 19] 
poly 3242 || [(1, 0), (0, 0), (0, 4), (2, 3), (3, 3)] || area : -8.500000 ||[1, 0, 20, 17, 18] 
poly 3243 || [(1, 0), (0, 0), (1, 4), (2, 3), (3, 3)] || area : -7.000000 ||[1, 0, 21, 17, 18] 
poly 3244 || [(1, 0), (0, 0), (2, 4), (2, 3), (3, 3)] || area : -5.500000 ||[1, 0, 22, 17, 18] 
poly 3245 || [(1, 0), (0, 0), (2, 3), (3, 4), (3, 3)] || area : -5.000000 ||[1, 0, 17, 23, 18] 
poly 3246 || [(1, 0), (0, 0), (2, 3), (3, 3), (4, 4)] || area : -5.500000 ||[1, 0, 17, 18, 24] 
poly 3247 || [(4, 0), (3, 0), (2, 0), (0, 0), (0, 1)] || area : -4.000000 ||[4, 3, 2, 0, 5] 
poly 3248 || [(3, 0), (2, 0), (0, 0), (0, 1), (1, 1)] || area : -3.500000 ||[3, 2, 0, 5, 6] 
poly 3249 || [(3, 0), (2, 0), (0, 0), (0, 1), (2, 1)] || area : -4.000000 ||[3, 2, 0, 5, 7] 
poly 3250 || [(3, 0), (2, 0), (0, 0), (0, 1), (3, 1)] || area : -4.500000 ||[3, 2, 0, 5, 8] 
poly 3251 || [(3, 0), (2, 0), (0, 0), (0, 1), (4, 1)] || area : -5.000000 ||[3, 2, 0, 5, 9] 
poly 3252 || [(3, 0), (2, 0), (0, 0), (0, 1), (0, 2)] || area : -6.000000 ||[3, 2, 0, 5, 10] 
poly 3253 || [(3, 0), (2, 0), (0, 0), (0, 1), (1, 2)] || area : -6.500000 ||[3, 2, 0, 5, 11] 
poly 3254 || [(3, 0), (2, 0), (0, 0), (0, 1), (2, 2)] || area : -7.000000 ||[3, 2, 0, 5, 12] 
poly 3255 || [(3, 0), (2, 0), (0, 0), (0, 1), (3, 2)] || area : -7.500000 ||[3, 2, 0, 5, 13] 
poly 3256 || [(3, 0), (2, 0), (0, 0), (0, 1), (4, 2)] || area : -8.000000 ||[3, 2, 0, 5, 14] 
poly 3257 || [(3, 0), (2, 0), (0, 0), (0, 1), (0, 3)] || area : -9.000000 ||[3, 2, 0, 5, 15] 
poly 3258 || [(3, 0), (2, 0), (0, 0), (0, 1), (1, 3)] || area : -9.500000 ||[3, 2, 0, 5, 16] 
poly 3259 || [(3, 0), (2, 0), (0, 0), (0, 1), (2, 3)] || area : -10.000000 ||[3, 2, 0, 5, 17] 
poly 3260 || [(3, 0), (2, 0), (0, 0), (0, 1), (3, 3)] || area : -10.500000 ||[3, 2, 0, 5, 18] 
poly 3261 || [(3, 0), (2, 0), (0, 0), (0, 1), (4, 3)] || area : -11.000000 ||[3, 2, 0, 5, 19] 
poly 3262 || [(3, 0), (2, 0), (0, 0), (0, 1), (0, 4)] || area : -12.000000 ||[3, 2, 0, 5, 20] 
poly 3263 || [(3, 0), (2, 0), (0, 0), (0, 1), (1, 4)] || area : -12.500000 ||[3, 2, 0, 5, 21] 
poly 3264 || [(3, 0), (2, 0), (0, 0), (0, 1), (2, 4)] || area : -13.000000 ||[3, 2, 0, 5, 22] 
poly 3265 || [(3, 0), (2, 0), (0, 0), (0, 1), (3, 4)] || area : -13.500000 ||[3, 2, 0, 5, 23] 
poly 3266 || [(3, 0), (2, 0), (0, 0), (0, 1), (4, 4)] || area : -14.000000 ||[3, 2, 0, 5, 24] 
poly 3267 || [(4, 0), (3, 0), (2, 0), (0, 0), (1, 1)] || area : -4.000000 ||[4, 3, 2, 0, 6] 
poly 3268 || [(3, 0), (2, 0), (0, 0), (1, 1), (2, 1)] || area : -3.500000 ||[3, 2, 0, 6, 7] 
poly 3269 || [(3, 0), (2, 0), (0, 0), (1, 1), (3, 1)] || area : -4.000000 ||[3, 2, 0, 6, 8] 
poly 3270 || [(3, 0), (2, 0), (0, 0), (1, 1), (4, 1)] || area : -4.500000 ||[3, 2, 0, 6, 9] 
poly 3271 || [(3, 0), (2, 0), (0, 0), (0, 2), (1, 1)] || area : -4.000000 ||[3, 2, 0, 10, 6] 
poly 3272 || [(3, 0), (2, 0), (0, 0), (1, 1), (1, 2)] || area : -5.500000 ||[3, 2, 0, 6, 11] 
poly 3273 || [(3, 0), (2, 0), (0, 0), (1, 1), (2, 2)] || area : -6.000000 ||[3, 2, 0, 6, 12] 
poly 3274 || [(3, 0), (2, 0), (0, 0), (1, 1), (3, 2)] || area : -6.500000 ||[3, 2, 0, 6, 13] 
poly 3275 || [(3, 0), (2, 0), (0, 0), (1, 1), (4, 2)] || area : -7.000000 ||[3, 2, 0, 6, 14] 
poly 3276 || [(3, 0), (2, 0), (0, 0), (1, 1), (0, 3)] || area : -7.500000 ||[3, 2, 0, 6, 15] 
poly 3277 || [(3, 0), (2, 0), (0, 0), (1, 1), (1, 3)] || area : -8.000000 ||[3, 2, 0, 6, 16] 
