poly 260 || [(2, 0), (0, 0), (0, 3), (1, 3)] || area : -7.500000 ||[2, 0, 12, 13] 
poly 261 || [(2, 0), (0, 0), (0, 3), (2, 3)] || area : -9.000000 ||[2, 0, 12, 14] 
poly 262 || [(2, 0), (0, 0), (0, 3), (3, 3)] || area : -10.500000 ||[2, 0, 12, 15] 
poly 263 || [(2, 0), (0, 0), (1, 3), (1, 2)] || area : -4.500000 ||[2, 0, 13, 9] 
poly 264 || [(2, 0), (0, 0), (1, 3), (2, 3)] || area : -7.500000 ||[2, 0, 13, 14] 
poly 265 || [(2, 0), (0, 0), (1, 3), (3, 3)] || area : -9.000000 ||[2, 0, 13, 15] 
poly 266 || [(2, 0), (0, 0), (2, 3), (3, 3)] || area : -7.500000 ||[2, 0, 14, 15] 
poly 267 || [(3, 0), (0, 0), (0, 1), (1, 1)] || area : -3.500000 ||[3, 0, 4, 5] 
poly 268 || [(3, 0), (0, 0), (0, 1), (2, 1)] || area : -4.000000 ||[3, 0, 4, 6] 
poly 269 || [(3, 0), (0, 0), (0, 1), (3, 1)] || area : -4.500000 ||[3, 0, 4, 7] 
poly 270 || [(3, 0), (0, 0), (0, 1), (0, 2)] || area : -6.000000 ||[3, 0, 4, 8] 
poly 271 || [(3, 0), (0, 0), (0, 1), (1, 2)] || area : -6.500000 ||[3, 0, 4, 9] 
poly 272 || [(3, 0), (0, 0), (0, 1), (2, 2)] || area : -7.000000 ||[3, 0, 4, 10] 
poly 273 || [(3, 0), (0, 0), (0, 1), (3, 2)] || area : -7.500000 ||[3, 0, 4, 11] 
poly 274 || [(3, 0), (0, 0), (0, 1), (0, 3)] || area : -9.000000 ||[3, 0, 4, 12] 
poly 275 || [(3, 0), (0, 0), (0, 1), (1, 3)] || area : -9.500000 ||[3, 0, 4, 13] 
poly 276 || [(3, 0), (0, 0), (0, 1), (2, 3)] || area : -10.000000 ||[3, 0, 4, 14] 
poly 277 || [(3, 0), (0, 0), (0, 1), (3, 3)] || area : -10.500000 ||[3, 0, 4, 15] 
poly 278 || [(3, 0), (0, 0), (1, 1), (2, 1)] || area : -3.500000 ||[3, 0, 5, 6] 
poly 279 || [(3, 0), (0, 0), (1, 1), (3, 1)] || area : -4.000000 ||[3, 0, 5, 7] 
poly 280 || [(3, 0), (0, 0), (0, 2), (1, 1)] || area : -4.000000 ||[3, 0, 8, 5] 
poly 281 || [(3, 0), (0, 0), (1, 1), (1, 2)] || area : -5.500000 ||[3, 0, 5, 9] 
poly 282 || [(3, 0), (0, 0), (1, 1), (2, 2)] || area : -6.000000 ||[3, 0, 5, 10] 
poly 283 || [(3, 0), (0, 0), (1, 1), (3, 2)] || area : -6.500000 ||[3, 0, 5, 11] 
poly 284 || [(3, 0), (0, 0), (0, 3), (1, 1)] || area : -4.500000 ||[3, 0, 12, 5] 
poly 285 || [(3, 0), (0, 0), (1, 1), (1, 3)] || area : -8.000000 ||[3, 0, 5, 13] 
poly 286 || [(3, 0), (0, 0), (1, 1), (2, 3)] || area : -8.500000 ||[3, 0, 5, 14] 
poly 287 || [(3, 0), (0, 0), (1, 1), (3, 3)] || area : -9.000000 ||[3, 0, 5, 15] 
poly 288 || [(3, 0), (0, 0), (2, 1), (3, 1)] || area : -3.500000 ||[3, 0, 6, 7] 
poly 289 || [(3, 0), (0, 0), (0, 2), (2, 1)] || area : -5.000000 ||[3, 0, 8, 6] 
poly 290 || [(3, 0), (0, 0), (1, 2), (2, 1)] || area : -4.500000 ||[3, 0, 9, 6] 
poly 291 || [(3, 0), (0, 0), (2, 2), (2, 1)] || area : -4.000000 ||[3, 0, 10, 6] 
poly 292 || [(3, 0), (0, 0), (2, 1), (3, 2)] || area : -5.500000 ||[3, 0, 6, 11] 
poly 293 || [(3, 0), (0, 0), (0, 3), (2, 1)] || area : -6.000000 ||[3, 0, 12, 6] 
poly 294 || [(3, 0), (0, 0), (1, 3), (2, 1)] || area : -5.500000 ||[3, 0, 13, 6] 
poly 295 || [(3, 0), (0, 0), (2, 3), (2, 1)] || area : -5.000000 ||[3, 0, 14, 6] 
poly 296 || [(3, 0), (0, 0), (3, 3), (2, 1)] || area : -4.500000 ||[3, 0, 15, 6] 
poly 297 || [(3, 0), (0, 0), (0, 2), (3, 1)] || area : -6.000000 ||[3, 0, 8, 7] 
poly 298 || [(3, 0), (0, 0), (1, 2), (3, 1)] || area : -5.500000 ||[3, 0, 9, 7] 
poly 299 || [(3, 0), (0, 0), (2, 2), (3, 1)] || area : -5.000000 ||[3, 0, 10, 7] 
poly 300 || [(3, 0), (0, 0), (3, 2), (3, 1)] || area : -4.500000 ||[3, 0, 11, 7] 
poly 301 || [(3, 0), (0, 0), (0, 3), (3, 1)] || area : -7.500000 ||[3, 0, 12, 7] 
poly 302 || [(3, 0), (0, 0), (1, 3), (3, 1)] || area : -7.000000 ||[3, 0, 13, 7] 
poly 303 || [(3, 0), (0, 0), (2, 3), (3, 1)] || area : -6.500000 ||[3, 0, 14, 7] 
poly 304 || [(3, 0), (0, 0), (3, 3), (3, 1)] || area : -6.000000 ||[3, 0, 15, 7] 
poly 305 || [(3, 0), (0, 0), (0, 2), (1, 2)] || area : -7.000000 ||[3, 0, 8, 9] 
poly 306 || [(3, 0), (0, 0), (0, 2), (2, 2)] || area : -8.000000 ||[3, 0, 8, 10] 
poly 307 || [(3, 0), (0, 0), (0, 2), (3, 2)] || area : -9.000000 ||[3, 0, 8, 11] 
poly 308 || [(3, 0), (0, 0), (0, 2), (0, 3)] || area : -9.000000 ||[3, 0, 8, 12] 
poly 309 || [(3, 0), (0, 0), (0, 2), (1, 3)] || area : -10.000000 ||[3, 0, 8, 13] 
poly 310 || [(3, 0), (0, 0), (0, 2), (2, 3)] || area : -11.000000 ||[3, 0, 8, 14] 
poly 311 || [(3, 0), (0, 0), (0, 2), (3, 3)] || area : -12.000000 ||[3, 0, 8, 15] 
poly 312 || [(3, 0), (0, 0), (1, 2), (2, 2)] || area : -7.000000 ||[3, 0, 9, 10] 
poly 313 || [(3, 0), (0, 0), (1, 2), (3, 2)] || area : -8.000000 ||[3, 0, 9, 11] 
poly 314 || [(3, 0), (0, 0), (0, 3), (1, 2)] || area : -7.500000 ||[3, 0, 12, 9] 
poly 315 || [(3, 0), (0, 0), (1, 2), (1, 3)] || area : -8.500000 ||[3, 0, 9, 13] 
poly 316 || [(3, 0), (0, 0), (1, 2), (2, 3)] || area : -9.500000 ||[3, 0, 9, 14] 
poly 317 || [(3, 0), (0, 0), (1, 2), (3, 3)] || area : -10.500000 ||[3, 0, 9, 15] 
poly 318 || [(3, 0), (0, 0), (2, 2), (3, 2)] || area : -7.000000 ||[3, 0, 10, 11] 
poly 319 || [(3, 0), (0, 0), (0, 3), (2, 2)] || area : -9.000000 ||[3, 0, 12, 10] 
poly 320 || [(3, 0), (0, 0), (1, 3), (2, 2)] || area : -8.000000 ||[3, 0, 13, 10] 
poly 321 || [(3, 0), (0, 0), (2, 3), (2, 2)] || area : -7.000000 ||[3, 0, 14, 10] 
poly 322 || [(3, 0), (0, 0), (2, 2), (3, 3)] || area : -9.000000 ||[3, 0, 10, 15] 
poly 323 || [(3, 0), (0, 0), (0, 3), (3, 2)] || area : -10.500000 ||[3, 0, 12, 11] 
poly 324 || [(3, 0), (0, 0), (1, 3), (3, 2)] || area : -9.500000 ||[3, 0, 13, 11] 
poly 325 || [(3, 0), (0, 0), (2, 3), (3, 2)] || area : -8.500000 ||[3, 0, 14, 11] 
poly 326 || [(3, 0), (0, 0), (3, 3), (3, 2)] || area : -7.500000 ||[3, 0, 15, 11] 
poly 327 || [(3, 0), (0, 0), (0, 3), (1, 3)] || area : -10.500000 ||[3, 0, 12, 13] 
poly 328 || [(3, 0), (0, 0), (0, 3), (2, 3)] || area : -12.000000 ||[3, 0, 12, 14] 
poly 329 || [(3, 0), (0, 0), (0, 3), (3, 3)] || area : -13.500000 ||[3, 0, 12, 15] 
poly 330 || [(3, 0), (0, 0), (1, 3), (2, 3)] || area : -10.500000 ||[3, 0, 13, 14] 
poly 331 || [(3, 0), (0, 0), (1, 3), (3, 3)] || area : -12.000000 ||[3, 0, 13, 15] 
poly 332 || [(3, 0), (0, 0), (2, 3), (3, 3)] || area : -10.500000 ||[3, 0, 14, 15] 
poly 333 || [(0, 0), (0, 1), (1, 1), (2, 1)] || area : -1.000000 ||[0, 4, 5, 6] 
poly 334 || [(0, 0), (0, 1), (1, 1), (3, 1)] || area : -1.500000 ||[0, 4, 5, 7] 
poly 335 || [(0, 0), (0, 1), (0, 2), (1, 1)] || area : -1.000000 ||[0, 4, 8, 5] 
poly 336 || [(0, 0), (0, 1), (1, 2), (1, 1)] || area : -1.000000 ||[0, 4, 9, 5] 
poly 337 || [(0, 0), (0, 1), (2, 2), (1, 1)] || area : -1.000000 ||[0, 4, 10, 5] 
poly 338 || [(0, 0), (0, 1), (3, 2), (1, 1)] || area : -1.000000 ||[0, 4, 11, 5] 
poly 339 || [(1, 1), (0, 0), (0, 1), (0, 3)] || area : -3.000000 ||[5, 0, 4, 12] 
poly 340 || [(1, 1), (0, 0), (0, 1), (1, 3)] || area : -2.500000 ||[5, 0, 4, 13] 
poly 341 || [(1, 1), (0, 0), (0, 1), (2, 3)] || area : -2.000000 ||[5, 0, 4, 14] 
poly 342 || [(1, 1), (0, 0), (0, 1), (3, 3)] || area : -1.500000 ||[5, 0, 4, 15] 
poly 343 || [(0, 0), (0, 1), (2, 1), (3, 1)] || area : -1.500000 ||[0, 4, 6, 7] 
poly 344 || [(0, 0), (0, 1), (0, 2), (2, 1)] || area : -2.000000 ||[0, 4, 8, 6] 
poly 345 || [(0, 0), (0, 1), (1, 2), (2, 1)] || area : -2.000000 ||[0, 4, 9, 6] 
poly 346 || [(0, 0), (0, 1), (2, 2), (2, 1)] || area : -2.000000 ||[0, 4, 10, 6] 
poly 347 || [(0, 0), (0, 1), (3, 2), (2, 1)] || area : -2.000000 ||[0, 4, 11, 6] 
poly 348 || [(2, 1), (0, 0), (0, 1), (0, 3)] || area : -6.000000 ||[6, 0, 4, 12] 
poly 349 || [(2, 1), (0, 0), (0, 1), (1, 3)] || area : -5.500000 ||[6, 0, 4, 13] 
poly 350 || [(2, 1), (0, 0), (0, 1), (2, 3)] || area : -5.000000 ||[6, 0, 4, 14] 
poly 351 || [(2, 1), (0, 0), (0, 1), (3, 3)] || area : -4.500000 ||[6, 0, 4, 15] 
poly 352 || [(0, 0), (0, 1), (0, 2), (3, 1)] || area : -3.000000 ||[0, 4, 8, 7] 
poly 353 || [(0, 0), (0, 1), (1, 2), (3, 1)] || area : -3.000000 ||[0, 4, 9, 7] 
poly 354 || [(0, 0), (0, 1), (2, 2), (3, 1)] || area : -3.000000 ||[0, 4, 10, 7] 
poly 355 || [(0, 0), (0, 1), (3, 2), (3, 1)] || area : -3.000000 ||[0, 4, 11, 7] 
poly 356 || [(3, 1), (0, 0), (0, 1), (0, 3)] || area : -9.000000 ||[7, 0, 4, 12] 
poly 357 || [(3, 1), (0, 0), (0, 1), (1, 3)] || area : -8.500000 ||[7, 0, 4, 13] 
poly 358 || [(3, 1), (0, 0), (0, 1), (2, 3)] || area : -8.000000 ||[7, 0, 4, 14] 
poly 359 || [(3, 1), (0, 0), (0, 1), (3, 3)] || area : -7.500000 ||[7, 0, 4, 15] 
poly 360 || [(0, 0), (0, 1), (0, 2), (1, 2)] || area : -1.000000 ||[0, 4, 8, 9] 
poly 361 || [(0, 0), (0, 1), (0, 2), (2, 2)] || area : -2.000000 ||[0, 4, 8, 10] 
poly 362 || [(0, 0), (0, 1), (0, 2), (3, 2)] || area : -3.000000 ||[0, 4, 8, 11] 
poly 363 || [(0, 0), (0, 1), (0, 2), (1, 3)] || area : -1.000000 ||[0, 4, 8, 13] 
poly 364 || [(0, 0), (0, 1), (0, 2), (2, 3)] || area : -2.000000 ||[0, 4, 8, 14] 
poly 365 || [(0, 0), (0, 1), (0, 2), (3, 3)] || area : -3.000000 ||[0, 4, 8, 15] 
poly 366 || [(0, 0), (0, 1), (1, 2), (2, 2)] || area : -1.500000 ||[0, 4, 9, 10] 
poly 367 || [(0, 0), (0, 1), (1, 2), (3, 2)] || area : -2.500000 ||[0, 4, 9, 11] 
poly 368 || [(0, 0), (0, 1), (0, 3), (1, 2)] || area : -1.500000 ||[0, 4, 12, 9] 
poly 369 || [(0, 0), (0, 1), (1, 3), (1, 2)] || area : -1.000000 ||[0, 4, 13, 9] 
poly 370 || [(0, 0), (0, 1), (1, 2), (2, 3)] || area : -1.000000 ||[0, 4, 9, 14] 
poly 371 || [(0, 0), (0, 1), (1, 2), (3, 3)] || area : -2.000000 ||[0, 4, 9, 15] 
poly 372 || [(0, 0), (0, 1), (2, 2), (3, 2)] || area : -2.000000 ||[0, 4, 10, 11] 
poly 373 || [(0, 0), (0, 1), (0, 3), (2, 2)] || area : -3.000000 ||[0, 4, 12, 10] 
poly 374 || [(0, 0), (0, 1), (1, 3), (2, 2)] || area : -2.500000 ||[0, 4, 13, 10] 
poly 375 || [(0, 0), (0, 1), (2, 3), (2, 2)] || area : -2.000000 ||[0, 4, 14, 10] 
poly 376 || [(0, 0), (0, 1), (3, 3), (2, 2)] || area : -1.500000 ||[0, 4, 15, 10] 
poly 377 || [(0, 0), (0, 1), (0, 3), (3, 2)] || area : -4.500000 ||[0, 4, 12, 11] 
poly 378 || [(0, 0), (0, 1), (1, 3), (3, 2)] || area : -4.000000 ||[0, 4, 13, 11] 
poly 379 || [(0, 0), (0, 1), (2, 3), (3, 2)] || area : -3.500000 ||[0, 4, 14, 11] 
poly 380 || [(0, 0), (0, 1), (3, 3), (3, 2)] || area : -3.000000 ||[0, 4, 15, 11] 
poly 381 || [(0, 0), (0, 1), (0, 3), (1, 3)] || area : -1.500000 ||[0, 4, 12, 13] 
poly 382 || [(0, 0), (0, 1), (0, 3), (2, 3)] || area : -3.000000 ||[0, 4, 12, 14] 
poly 383 || [(0, 0), (0, 1), (0, 3), (3, 3)] || area : -4.500000 ||[0, 4, 12, 15] 
poly 384 || [(0, 0), (0, 1), (1, 3), (2, 3)] || area : -2.000000 ||[0, 4, 13, 14] 
poly 385 || [(0, 0), (0, 1), (1, 3), (3, 3)] || area : -3.500000 ||[0, 4, 13, 15] 
poly 386 || [(0, 0), (0, 1), (2, 3), (3, 3)] || area : -2.500000 ||[0, 4, 14, 15] 
poly 387 || [(0, 0), (1, 1), (2, 1), (3, 1)] || area : -1.000000 ||[0, 5, 6, 7] 
poly 388 || [(0, 0), (0, 2), (1, 1), (2, 1)] || area : -1.500000 ||[0, 8, 5, 6] 
poly 389 || [(0, 0), (1, 2), (1, 1), (2, 1)] || area : -1.000000 ||[0, 9, 5, 6] 
poly 390 || [(0, 0), (1, 1), (2, 2), (2, 1)] || area : -1.000000 ||[0, 5, 10, 6] 
poly 391 || [(0, 0), (1, 1), (3, 2), (2, 1)] || area : -1.000000 ||[0, 5, 11, 6] 
poly 392 || [(2, 1), (1, 1), (0, 0), (0, 3)] || area : -5.500000 ||[6, 5, 0, 12] 
poly 393 || [(2, 1), (1, 1), (0, 0), (1, 3)] || area : -4.500000 ||[6, 5, 0, 13] 
poly 394 || [(2, 1), (0, 0), (1, 1), (2, 3)] || area : -3.500000 ||[6, 0, 5, 14] 
poly 395 || [(2, 1), (0, 0), (1, 1), (3, 3)] || area : -3.000000 ||[6, 0, 5, 15] 
poly 396 || [(0, 0), (0, 2), (1, 1), (3, 1)] || area : -2.000000 ||[0, 8, 5, 7] 
poly 397 || [(0, 0), (1, 1), (1, 2), (3, 1)] || area : -2.000000 ||[0, 5, 9, 7] 
poly 398 || [(0, 0), (1, 1), (2, 2), (3, 1)] || area : -2.000000 ||[0, 5, 10, 7] 
poly 399 || [(0, 0), (1, 1), (3, 2), (3, 1)] || area : -2.000000 ||[0, 5, 11, 7] 
poly 400 || [(3, 1), (1, 1), (0, 0), (0, 3)] || area : -8.000000 ||[7, 5, 0, 12] 
poly 401 || [(3, 1), (0, 0), (1, 1), (1, 3)] || area : -7.000000 ||[7, 0, 5, 13] 
poly 402 || [(3, 1), (0, 0), (1, 1), (2, 3)] || area : -6.500000 ||[7, 0, 5, 14] 
poly 403 || [(3, 1), (0, 0), (1, 1), (3, 3)] || area : -6.000000 ||[7, 0, 5, 15] 
poly 404 || [(1, 1), (0, 0), (0, 2), (1, 2)] || area : -2.000000 ||[5, 0, 8, 9] 
poly 405 || [(1, 1), (0, 0), (0, 2), (2, 2)] || area : -2.000000 ||[5, 0, 8, 10] 
poly 406 || [(1, 1), (0, 0), (0, 2), (3, 2)] || area : -2.000000 ||[5, 0, 8, 11] 
poly 407 || [(1, 1), (0, 0), (0, 2), (0, 3)] || area : -3.000000 ||[5, 0, 8, 12] 
poly 408 || [(1, 1), (0, 0), (0, 2), (1, 3)] || area : -3.000000 ||[5, 0, 8, 13] 
poly 409 || [(1, 1), (0, 0), (0, 2), (2, 3)] || area : -3.000000 ||[5, 0, 8, 14] 
poly 410 || [(1, 1), (0, 0), (0, 2), (3, 3)] || area : -3.000000 ||[5, 0, 8, 15] 
poly 411 || [(1, 1), (0, 0), (1, 2), (2, 2)] || area : -1.000000 ||[5, 0, 9, 10] 
poly 412 || [(0, 0), (1, 1), (1, 2), (3, 2)] || area : -1.500000 ||[0, 5, 9, 11] 
poly 413 || [(1, 1), (0, 0), (0, 3), (1, 2)] || area : -2.500000 ||[5, 0, 12, 9] 
poly 414 || [(1, 1), (0, 0), (1, 3), (1, 2)] || area : -1.500000 ||[5, 0, 13, 9] 
poly 415 || [(1, 1), (0, 0), (1, 2), (2, 3)] || area : -1.500000 ||[5, 0, 9, 14] 
poly 416 || [(1, 1), (0, 0), (1, 2), (3, 3)] || area : -1.500000 ||[5, 0, 9, 15] 
poly 417 || [(0, 0), (1, 1), (2, 2), (3, 2)] || area : -1.000000 ||[0, 5, 10, 11] 
poly 418 || [(1, 1), (0, 0), (0, 3), (2, 2)] || area : -3.000000 ||[5, 0, 12, 10] 
poly 419 || [(1, 1), (0, 0), (1, 3), (2, 2)] || area : -2.000000 ||[5, 0, 13, 10] 
poly 420 || [(1, 1), (0, 0), (2, 3), (2, 2)] || area : -1.000000 ||[5, 0, 14, 10] 
poly 421 || [(1, 1), (0, 0), (0, 3), (3, 2)] || area : -3.500000 ||[5, 0, 12, 11] 
poly 422 || [(1, 1), (0, 0), (1, 3), (3, 2)] || area : -2.500000 ||[5, 0, 13, 11] 
poly 423 || [(0, 0), (1, 1), (2, 3), (3, 2)] || area : -2.000000 ||[0, 5, 14, 11] 
poly 424 || [(0, 0), (1, 1), (3, 3), (3, 2)] || area : -1.500000 ||[0, 5, 15, 11] 
poly 425 || [(1, 1), (0, 0), (0, 3), (1, 3)] || area : -3.500000 ||[5, 0, 12, 13] 
poly 426 || [(1, 1), (0, 0), (0, 3), (2, 3)] || area : -4.000000 ||[5, 0, 12, 14] 
poly 427 || [(1, 1), (0, 0), (0, 3), (3, 3)] || area : -4.500000 ||[5, 0, 12, 15] 
poly 428 || [(1, 1), (0, 0), (1, 3), (2, 3)] || area : -2.500000 ||[5, 0, 13, 14] 
poly 429 || [(1, 1), (0, 0), (1, 3), (3, 3)] || area : -3.000000 ||[5, 0, 13, 15] 
poly 430 || [(1, 1), (0, 0), (2, 3), (3, 3)] || area : -1.500000 ||[5, 0, 14, 15] 
poly 431 || [(0, 0), (0, 2), (2, 1), (1, 1)] || area : -1.500000 ||[0, 8, 6, 5] 
poly 432 || [(0, 0), (1, 2), (2, 1), (1, 1)] || area : -1.000000 ||[0, 9, 6, 5] 
poly 433 || [(0, 0), (0, 2), (2, 1), (3, 1)] || area : -2.500000 ||[0, 8, 6, 7] 
poly 434 || [(0, 0), (1, 2), (2, 1), (3, 1)] || area : -2.000000 ||[0, 9, 6, 7] 
poly 435 || [(0, 0), (2, 2), (2, 1), (3, 1)] || area : -1.500000 ||[0, 10, 6, 7] 
poly 436 || [(0, 0), (3, 2), (2, 1), (3, 1)] || area : -1.000000 ||[0, 11, 6, 7] 
poly 437 || [(3, 1), (2, 1), (0, 0), (0, 3)] || area : -8.500000 ||[7, 6, 0, 12] 
poly 438 || [(3, 1), (2, 1), (0, 0), (1, 3)] || area : -7.500000 ||[7, 6, 0, 13] 
poly 439 || [(3, 1), (2, 1), (0, 0), (2, 3)] || area : -6.500000 ||[7, 6, 0, 14] 
poly 440 || [(3, 1), (2, 1), (0, 0), (3, 3)] || area : -5.500000 ||[7, 6, 0, 15] 
poly 441 || [(2, 1), (0, 0), (0, 2), (1, 2)] || area : -4.000000 ||[6, 0, 8, 9] 
poly 442 || [(2, 1), (0, 0), (0, 2), (2, 2)] || area : -4.000000 ||[6, 0, 8, 10] 
poly 443 || [(2, 1), (0, 0), (0, 2), (3, 2)] || area : -4.000000 ||[6, 0, 8, 11] 
poly 444 || [(2, 1), (0, 0), (0, 2), (0, 3)] || area : -6.000000 ||[6, 0, 8, 12] 
poly 445 || [(2, 1), (0, 0), (0, 2), (1, 3)] || area : -6.000000 ||[6, 0, 8, 13] 
poly 446 || [(2, 1), (0, 0), (0, 2), (2, 3)] || area : -6.000000 ||[6, 0, 8, 14] 
poly 447 || [(2, 1), (0, 0), (0, 2), (3, 3)] || area : -6.000000 ||[6, 0, 8, 15] 
poly 448 || [(2, 1), (0, 0), (1, 2), (2, 2)] || area : -3.000000 ||[6, 0, 9, 10] 
poly 449 || [(2, 1), (0, 0), (1, 2), (3, 2)] || area : -3.000000 ||[6, 0, 9, 11] 
poly 450 || [(2, 1), (0, 0), (0, 3), (1, 2)] || area : -4.500000 ||[6, 0, 12, 9] 
poly 451 || [(2, 1), (0, 0), (1, 2), (1, 3)] || area : -4.500000 ||[6, 0, 9, 13] 
poly 452 || [(2, 1), (0, 0), (1, 2), (2, 3)] || area : -4.500000 ||[6, 0, 9, 14] 
poly 453 || [(2, 1), (0, 0), (1, 2), (3, 3)] || area : -4.500000 ||[6, 0, 9, 15] 
poly 454 || [(2, 1), (0, 0), (2, 2), (3, 2)] || area : -2.000000 ||[6, 0, 10, 11] 
poly 455 || [(2, 1), (0, 0), (0, 3), (2, 2)] || area : -5.000000 ||[6, 0, 12, 10] 
poly 456 || [(2, 1), (0, 0), (1, 3), (2, 2)] || area : -4.000000 ||[6, 0, 13, 10] 
poly 457 || [(2, 1), (0, 0), (2, 3), (2, 2)] || area : -3.000000 ||[6, 0, 14, 10] 
poly 458 || [(2, 1), (0, 0), (2, 2), (3, 3)] || area : -3.000000 ||[6, 0, 10, 15] 
poly 459 || [(2, 1), (0, 0), (0, 3), (3, 2)] || area : -5.500000 ||[6, 0, 12, 11] 
poly 460 || [(2, 1), (0, 0), (1, 3), (3, 2)] || area : -4.500000 ||[6, 0, 13, 11] 
poly 461 || [(2, 1), (0, 0), (2, 3), (3, 2)] || area : -3.500000 ||[6, 0, 14, 11] 
poly 462 || [(2, 1), (0, 0), (3, 3), (3, 2)] || area : -2.500000 ||[6, 0, 15, 11] 
poly 463 || [(2, 1), (0, 0), (0, 3), (1, 3)] || area : -6.500000 ||[6, 0, 12, 13] 
poly 464 || [(2, 1), (0, 0), (0, 3), (2, 3)] || area : -7.000000 ||[6, 0, 12, 14] 
poly 465 || [(2, 1), (0, 0), (0, 3), (3, 3)] || area : -7.500000 ||[6, 0, 12, 15] 
poly 466 || [(2, 1), (0, 0), (1, 3), (1, 2)] || area : -3.500000 ||[6, 0, 13, 9] 
poly 467 || [(2, 1), (0, 0), (1, 3), (2, 3)] || area : -5.500000 ||[6, 0, 13, 14] 
poly 468 || [(2, 1), (0, 0), (1, 3), (3, 3)] || area : -6.000000 ||[6, 0, 13, 15] 
poly 469 || [(2, 1), (0, 0), (2, 3), (3, 3)] || area : -4.500000 ||[6, 0, 14, 15] 
poly 470 || [(0, 0), (0, 2), (3, 1), (1, 1)] || area : -2.000000 ||[0, 8, 7, 5] 
poly 471 || [(0, 0), (0, 2), (3, 1), (2, 1)] || area : -2.500000 ||[0, 8, 7, 6] 
poly 472 || [(0, 0), (1, 2), (3, 1), (2, 1)] || area : -2.000000 ||[0, 9, 7, 6] 
poly 473 || [(0, 0), (2, 2), (3, 1), (2, 1)] || area : -1.500000 ||[0, 10, 7, 6] 
poly 474 || [(0, 0), (3, 2), (3, 1), (2, 1)] || area : -1.000000 ||[0, 11, 7, 6] 
poly 475 || [(3, 1), (0, 0), (0, 2), (1, 2)] || area : -6.000000 ||[7, 0, 8, 9] 
poly 476 || [(3, 1), (0, 0), (0, 2), (2, 2)] || area : -6.000000 ||[7, 0, 8, 10] 
poly 477 || [(3, 1), (0, 0), (0, 2), (3, 2)] || area : -6.000000 ||[7, 0, 8, 11] 
poly 478 || [(3, 1), (0, 0), (0, 2), (0, 3)] || area : -9.000000 ||[7, 0, 8, 12] 
poly 479 || [(3, 1), (0, 0), (0, 2), (1, 3)] || area : -9.000000 ||[7, 0, 8, 13] 
poly 480 || [(3, 1), (0, 0), (0, 2), (2, 3)] || area : -9.000000 ||[7, 0, 8, 14] 
poly 481 || [(3, 1), (0, 0), (0, 2), (3, 3)] || area : -9.000000 ||[7, 0, 8, 15] 
poly 482 || [(3, 1), (0, 0), (1, 2), (2, 2)] || area : -5.000000 ||[7, 0, 9, 10] 
poly 483 || [(3, 1), (0, 0), (1, 2), (3, 2)] || area : -5.000000 ||[7, 0, 9, 11] 
poly 484 || [(3, 1), (0, 0), (0, 3), (1, 2)] || area : -6.500000 ||[7, 0, 12, 9] 
poly 485 || [(3, 1), (0, 0), (1, 2), (1, 3)] || area : -7.500000 ||[7, 0, 9, 13] 
poly 486 || [(3, 1), (0, 0), (1, 2), (2, 3)] || area : -7.500000 ||[7, 0, 9, 14] 
poly 487 || [(3, 1), (0, 0), (1, 2), (3, 3)] || area : -7.500000 ||[7, 0, 9, 15] 
poly 488 || [(3, 1), (0, 0), (2, 2), (3, 2)] || area : -4.000000 ||[7, 0, 10, 11] 
poly 489 || [(3, 1), (0, 0), (0, 3), (2, 2)] || area : -7.000000 ||[7, 0, 12, 10] 
poly 490 || [(3, 1), (0, 0), (1, 3), (2, 2)] || area : -6.000000 ||[7, 0, 13, 10] 
poly 491 || [(3, 1), (0, 0), (2, 3), (2, 2)] || area : -5.000000 ||[7, 0, 14, 10] 
poly 492 || [(3, 1), (0, 0), (2, 2), (3, 3)] || area : -6.000000 ||[7, 0, 10, 15] 
poly 493 || [(3, 1), (0, 0), (0, 3), (3, 2)] || area : -7.500000 ||[7, 0, 12, 11] 
poly 494 || [(3, 1), (0, 0), (1, 3), (3, 2)] || area : -6.500000 ||[7, 0, 13, 11] 
poly 495 || [(3, 1), (0, 0), (2, 3), (3, 2)] || area : -5.500000 ||[7, 0, 14, 11] 
poly 496 || [(3, 1), (0, 0), (3, 3), (3, 2)] || area : -4.500000 ||[7, 0, 15, 11] 
poly 497 || [(3, 1), (0, 0), (0, 3), (1, 3)] || area : -9.500000 ||[7, 0, 12, 13] 
poly 498 || [(3, 1), (0, 0), (0, 3), (2, 3)] || area : -10.000000 ||[7, 0, 12, 14] 
poly 499 || [(3, 1), (0, 0), (0, 3), (3, 3)] || area : -10.500000 ||[7, 0, 12, 15] 
poly 500 || [(3, 1), (0, 0), (1, 3), (2, 3)] || area : -8.500000 ||[7, 0, 13, 14] 
poly 501 || [(3, 1), (0, 0), (1, 3), (3, 3)] || area : -9.000000 ||[7, 0, 13, 15] 
poly 502 || [(3, 1), (0, 0), (2, 3), (3, 3)] || area : -7.500000 ||[7, 0, 14, 15] 
poly 503 || [(0, 0), (0, 2), (1, 2), (2, 2)] || area : -2.000000 ||[0, 8, 9, 10] 
poly 504 || [(0, 0), (0, 2), (1, 2), (3, 2)] || area : -3.000000 ||[0, 8, 9, 11] 
